STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW24	2021-07-01 00:00:00	440.56	null	5991	7.375	null	null	0	null	24.05	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:05:00	440.56	null	5971	7.35	null	null	0	null	24.0125	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:10:00	440.56	null	5950	7.325	null	null	0	null	24	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:15:00	440.56	null	5991	7.375	null	null	0	null	23.975	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:20:00	440.56	null	5971	7.35	null	null	0	null	23.925	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:25:00	440.56	null	5889	7.25	null	null	0	null	23.925	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:30:00	440.56	null	5889	7.25	null	null	0	null	23.9	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:35:00	440.56	null	6156	7.575	null	null	0	null	23.8625	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:40:00	440.56	null	6813	8.375	null	null	0	null	23.8375	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:45:00	440.56	null	7389	9.075	null	null	0	null	23.8125	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:50:00	440.56	null	6094	7.5	null	null	0	null	23.775	null	null	null	null	null	null	CON	0
NW24	2021-07-01 00:55:00	440.56	null	6033	7.425	null	null	0	null	23.7375	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:00:00	440.56	null	5971	7.35	null	null	0	null	23.6875	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:05:00	440.56	null	5971	7.35	null	null	0	null	23.6875	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:10:00	440.56	null	5950	7.325	null	null	0	null	23.675	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:15:00	440.56	null	5971	7.35	null	null	0	null	23.65	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:20:00	440.56	null	5950	7.325	null	null	0	null	23.6	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:25:00	440.56	null	5848	7.2	null	null	0	null	23.5625	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:30:00	440.56	null	5868	7.225	null	null	0	null	23.575	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:35:00	440.56	null	5806	7.15	null	null	0	null	23.575	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:40:00	440.56	null	5868	7.225	null	null	0	null	23.5375	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:45:00	440.56	null	5868	7.225	null	null	0	null	23.4625	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:50:00	440.56	null	5848	7.2	null	null	0	null	23.475	null	null	null	null	null	null	CON	0
NW24	2021-07-01 01:55:00	440.56	null	5786	7.125	null	null	0	null	23.5	null	null	null	null	null	null	CON	0
