STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW10	2021-11-01 00:00:00	413.06	7.4	279	0.425	null	null	233	6.55	18.6875	null	null	null	null	null	null	CON	3.2125
NW10	2021-11-01 00:05:00	413.06	7.87	279	0.425	null	null	233	6.55	18.6625	null	null	null	null	null	null	CON	3.2063
NW10	2021-11-01 00:10:00	413.05	7.87	279	0.425	null	null	233	6.55	18.7125	null	null	null	null	null	null	CON	3.2
NW10	2021-11-01 00:15:00	413.05	7.63	279	0.425	null	null	233	6.55	18.725	null	null	null	null	null	null	CON	3.2
NW10	2021-11-01 00:20:00	413.04	7.63	279	0.425	null	null	232	6.575	18.6875	null	null	null	null	null	null	CON	3.1938
NW10	2021-11-01 00:25:00	413.04	7.4	279	0.425	null	null	232	6.55	18.675	null	null	null	null	null	null	CON	3.1875
NW10	2021-11-01 00:30:00	413.04	7.4	279	0.425	null	null	233	6.575	18.65	null	null	null	null	null	null	CON	3.1875
NW10	2021-11-01 00:35:00	413.03	7.4	279	0.425	null	null	232	6.55	18.65	null	null	null	null	null	null	CON	3.1813
NW10	2021-11-01 00:40:00	413.03	7.4	279	0.425	null	null	233	6.55	18.5875	null	null	null	null	null	null	CON	3.175
NW10	2021-11-01 00:45:00	413.02	6.7	279	0.425	null	null	233	6.55	18.6125	null	null	null	null	null	null	CON	3.1688
NW10	2021-11-01 00:50:00	413.01	6.7	279	0.425	null	null	233	6.55	18.575	null	null	null	null	null	null	CON	3.1625
NW10	2021-11-01 00:55:00	413.01	6.7	279	0.425	null	null	232	6.55	18.6	null	null	null	null	null	null	CON	3.1625
NW10	2021-11-01 01:00:00	413.01	6.7	279	0.425	null	null	233	6.55	18.5625	null	null	null	null	null	null	CON	3.1563
NW10	2021-11-01 01:05:00	413.01	6.7	279	0.425	null	null	232	6.55	18.575	null	null	null	null	null	null	CON	3.1563
NW10	2021-11-01 01:10:00	413	6.7	279	0.425	null	null	233	6.55	18.5625	null	null	null	null	null	null	CON	3.15
NW10	2021-11-01 01:15:00	412.99	6.7	279	0.425	null	null	232	6.55	18.5375	null	null	null	null	null	null	CON	3.1438
NW10	2021-11-01 01:20:00	412.99	6.7	279	0.425	null	null	233	6.55	18.5375	null	null	null	null	null	null	CON	3.1438
NW10	2021-11-01 01:25:00	412.99	6.7	279	0.425	null	null	232	6.55	18.525	null	null	null	null	null	null	CON	3.1375
NW10	2021-11-01 01:30:00	412.99	6.7	279	0.425	null	null	232	6.55	18.525	null	null	null	null	null	null	CON	3.1375
NW10	2021-11-01 01:35:00	412.98	6.7	279	0.425	null	null	232	6.55	18.5125	null	null	null	null	null	null	CON	3.1313
NW10	2021-11-01 01:40:00	412.98	6.7	279	0.425	null	null	233	6.55	18.5	null	null	null	null	null	null	CON	3.125
NW10	2021-11-01 01:45:00	412.98	6.7	279	0.425	null	null	233	6.55	18.5	null	null	null	null	null	null	CON	3.125
NW10	2021-11-01 01:50:00	412.97	6.7	279	0.425	null	null	233	6.55	18.4875	null	null	null	null	null	null	CON	3.1188
NW10	2021-11-01 01:55:00	412.96	6.7	279	0.425	null	null	233	6.55	18.5125	null	null	null	null	null	null	CON	3.1125
NW10	2021-11-01 02:00:00	412.96	6.7	279	0.425	null	null	233	6.55	18.4875	null	null	null	null	null	null	CON	3.1125
NW10	2021-11-01 02:05:00	412.96	6.7	279	0.425	null	null	233	6.55	18.475	null	null	null	null	null	null	CON	3.1063
NW10	2021-11-01 02:10:00	412.96	6.7	279	0.425	null	null	233	6.55	18.45	null	null	null	null	null	null	CON	3.1063
NW10	2021-11-01 02:15:00	412.95	6.7	279	0.425	null	null	233	6.55	18.4625	null	null	null	null	null	null	CON	3.1
NW10	2021-11-01 02:20:00	412.94	6.7	279	0.425	null	null	233	6.55	18.45	null	null	null	null	null	null	CON	3.0938
NW10	2021-11-01 02:25:00	412.94	6.7	279	0.425	null	null	233	6.55	18.4375	null	null	null	null	null	null	CON	3.0938
NW10	2021-11-01 02:30:00	412.94	6.7	279	0.425	null	null	233	6.55	18.425	null	null	null	null	null	null	CON	3.0875
NW10	2021-11-01 02:35:00	412.93	6.7	279	0.425	null	null	233	6.55	18.425	null	null	null	null	null	null	CON	3.0813
NW10	2021-11-01 02:40:00	412.93	6.7	279	0.425	null	null	233	6.55	18.4125	null	null	null	null	null	null	CON	3.0813
NW10	2021-11-01 02:45:00	412.93	6.7	279	0.425	null	null	233	6.55	18.4	null	null	null	null	null	null	CON	3.0813
NW10	2021-11-01 02:50:00	412.93	6.7	279	0.425	null	null	233	6.55	18.4	null	null	null	null	null	null	CON	3.075
NW10	2021-11-01 02:55:00	412.93	6.7	279	0.425	null	null	233	6.55	18.4	null	null	null	null	null	null	CON	3.075
NW10	2021-11-01 03:00:00	412.92	6.7	279	0.425	null	null	233	6.55	18.3875	null	null	null	null	null	null	CON	3.0688
NW10	2021-11-01 03:05:00	412.92	6.7	279	0.425	null	null	233	6.55	18.3875	null	null	null	null	null	null	CON	3.0688
NW10	2021-11-01 03:10:00	412.91	6.7	279	0.425	null	null	233	6.55	18.375	null	null	null	null	null	null	CON	3.0625
NW10	2021-11-01 03:15:00	412.91	6.23	279	0.425	null	null	233	6.55	18.4	null	null	null	null	null	null	CON	3.0563
NW10	2021-11-01 03:20:00	412.91	6.23	279	0.425	null	null	233	6.55	18.3875	null	null	null	null	null	null	CON	3.0563
NW10	2021-11-01 03:25:00	412.9	6.47	279	0.425	null	null	233	6.55	18.3625	null	null	null	null	null	null	CON	3.05
NW10	2021-11-01 03:30:00	412.9	6.7	279	0.425	null	null	233	6.55	18.3625	null	null	null	null	null	null	CON	3.05
NW10	2021-11-01 03:35:00	412.89	6.7	279	0.425	null	null	233	6.55	18.3625	null	null	null	null	null	null	CON	3.0438
NW10	2021-11-01 03:40:00	412.89	6.7	279	0.425	null	null	233	6.55	18.3625	null	null	null	null	null	null	CON	3.0438
NW10	2021-11-01 03:45:00	412.89	6.47	279	0.425	null	null	233	6.525	18.35	null	null	null	null	null	null	CON	3.0375
NW10	2021-11-01 03:50:00	412.89	6.23	279	0.425	null	null	233	6.55	18.3375	null	null	null	null	null	null	CON	3.0375
NW10	2021-11-01 03:55:00	412.88	6	279	0.425	null	null	233	6.55	18.3375	null	null	null	null	null	null	CON	3.0313
NW10	2021-11-01 04:00:00	412.88	6.23	279	0.425	null	null	233	6.575	18.3375	null	null	null	null	null	null	CON	3.0313
NW10	2021-11-01 04:05:00	412.88	6.47	279	0.425	null	null	233	6.575	18.3375	null	null	null	null	null	null	CON	3.025
