STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW24	2021-10-01 00:00:00	440.56	null	7080	8.7	null	null	0	null	23.2375	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:05:00	440.56	null	7368	9.05	null	null	0	null	23.1875	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:10:00	440.56	null	6978	8.575	null	null	0	null	23.1	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:15:00	440.56	null	6957	8.55	null	null	0	null	23.075	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:20:00	440.56	null	6957	8.55	null	null	0	null	23.0875	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:25:00	440.56	null	6957	8.55	null	null	0	null	23.0125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:30:00	440.56	null	6937	8.525	null	null	0	null	22.975	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:35:00	440.56	null	6957	8.55	null	null	0	null	23	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:40:00	440.56	null	6957	8.55	null	null	0	null	22.9875	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:45:00	440.56	null	6957	8.55	null	null	0	null	22.9625	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:50:00	440.56	null	6957	8.55	null	null	0	null	22.925	null	null	null	null	null	null	CON	0
NW24	2021-10-01 00:55:00	440.56	null	6957	8.55	null	null	0	null	22.9125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:00:00	440.56	null	6978	8.575	null	null	0	null	22.9	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:05:00	440.56	null	6978	8.575	null	null	0	null	22.85	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:10:00	440.56	null	6978	8.575	null	null	0	null	22.8125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:15:00	440.56	null	6978	8.575	null	null	0	null	22.7875	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:20:00	440.56	null	6978	8.575	null	null	0	null	22.75	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:25:00	440.56	null	7265	8.925	null	null	0	null	22.725	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:30:00	440.56	null	6978	8.575	null	null	0	null	22.7125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:35:00	440.56	null	7779	9.55	null	null	0	null	22.675	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:40:00	440.56	null	7553	9.275	null	null	0	null	22.6375	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:45:00	440.56	null	6998	8.6	null	null	0	null	22.5875	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:50:00	440.56	null	6957	8.55	null	null	0	null	22.575	null	null	null	null	null	null	CON	0
NW24	2021-10-01 01:55:00	440.56	null	6998	8.6	null	null	0	null	22.5625	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:00:00	440.56	null	6978	8.575	null	null	0	null	22.475	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:05:00	440.56	null	6998	8.6	null	null	0	null	22.4375	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:10:00	440.56	null	6998	8.6	null	null	0	null	22.45	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:15:00	440.56	null	6998	8.6	null	null	0	null	22.475	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:20:00	440.56	null	7019	8.625	null	null	0	null	22.475	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:25:00	440.56	null	6998	8.6	null	null	0	null	22.45	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:30:00	440.56	null	6998	8.6	null	null	0	null	22.45	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:35:00	440.56	null	6978	8.575	null	null	0	null	22.45	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:40:00	440.56	null	6978	8.575	null	null	0	null	22.4375	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:45:00	440.56	null	6978	8.575	null	null	0	null	22.425	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:50:00	440.56	null	6978	8.575	null	null	0	null	22.4125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 02:55:00	440.56	null	6978	8.575	null	null	0	null	22.4	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:00:00	440.56	null	6978	8.575	null	null	0	null	22.4125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:05:00	440.56	null	6998	8.6	null	null	0	null	22.4125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:10:00	440.56	null	6998	8.6	null	null	0	null	22.3375	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:15:00	440.56	null	6998	8.6	null	null	0	null	22.3375	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:20:00	440.56	null	6998	8.6	null	null	0	null	22.3125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:25:00	440.56	null	6998	8.6	null	null	0	null	22.225	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:30:00	440.56	null	7019	8.625	null	null	0	null	22.1625	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:35:00	440.56	null	6998	8.6	null	null	0	null	22.1375	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:40:00	440.56	null	7039	8.65	null	null	0	null	22.1125	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:45:00	440.56	null	7080	8.7	null	null	0	null	22.075	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:50:00	440.56	null	7101	8.725	null	null	0	null	22.025	null	null	null	null	null	null	CON	0
NW24	2021-10-01 03:55:00	440.56	null	7163	8.8	null	null	0	null	21.975	null	null	null	null	null	null	CON	0
