STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW23	2021-08-01 00:00:00	240.39	246.67	341	0.5	null	null	214	null	21.75	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:05:00	240.39	277.33	341	0.5	null	null	214	null	21.7375	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:10:00	240.39	330	320	0.475	null	null	214	null	21.7375	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:15:00	240.39	308.5	341	0.5	null	null	214	null	21.725	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:20:00	240.39	275.5	341	0.5	null	null	214	null	21.7125	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:25:00	240.39	268	341	0.5	null	null	214	null	21.7125	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:30:00	240.39	260	341	0.5	null	null	214	null	21.7	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:35:00	240.39	263	341	0.5	null	null	214	null	21.6875	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:40:00	240.39	319	341	0.5	null	null	214	null	21.6875	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:45:00	240.39	323.67	320	0.475	null	null	214	null	21.675	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:50:00	240.39	272	341	0.5	null	null	214	null	21.675	null	null	null	null	null	null	CON	0
NW23	2021-08-01 00:55:00	240.39	297.33	320	0.475	null	null	214	null	21.6625	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:00:00	240.39	324.67	341	0.5	null	null	214	null	21.6625	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:05:00	240.39	321	361	0.525	null	null	214	null	21.65	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:10:00	240.39	299.33	341	0.5	null	null	214	null	21.6375	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:15:00	240.39	282.67	341	0.5	null	null	214	null	21.6375	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:20:00	240.39	285	341	0.5	null	null	214	null	21.625	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:25:00	240.39	310	320	0.475	null	null	214	null	21.625	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:30:00	240.39	299.67	320	0.475	null	null	214	null	21.6125	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:35:00	240.39	304.67	341	0.5	null	null	214	null	21.6	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:40:00	240.39	280	320	0.475	null	null	214	null	21.6	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:45:00	240.39	379	320	0.475	null	null	214	null	21.5875	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:50:00	240.39	354.67	341	0.5	null	null	214	null	21.575	null	null	null	null	null	null	CON	0
NW23	2021-08-01 01:55:00	240.39	341	341	0.5	null	null	214	null	21.575	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:00:00	240.39	322	320	0.475	null	null	215	null	21.5625	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:05:00	240.39	308	320	0.475	null	null	215	null	21.5625	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:10:00	240.39	250	320	0.475	null	null	215	null	21.55	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:15:00	240.39	288	341	0.5	null	null	215	null	21.5375	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:20:00	240.39	339.67	320	0.475	null	null	215	null	21.5375	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:25:00	240.39	304.67	341	0.5	null	null	214	null	21.525	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:30:00	240.39	303	320	0.475	null	null	215	null	21.525	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:35:00	240.39	327	320	0.475	null	null	215	null	21.5125	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:40:00	240.39	320	341	0.5	null	null	215	null	21.5125	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:45:00	240.39	346	320	0.475	null	null	215	null	21.5	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:50:00	240.39	267	320	0.475	null	null	215	null	21.4875	null	null	null	null	null	null	CON	0
NW23	2021-08-01 02:55:00	240.39	265.67	341	0.5	null	null	215	null	21.4875	null	null	null	null	null	null	CON	0
NW23	2021-08-01 03:00:00	240.39	302.67	320	0.475	null	null	215	null	21.475	null	null	null	null	null	null	CON	0
NW23	2021-08-01 03:05:00	240.4	326	341	0.5	null	null	215	null	21.475	null	null	null	null	null	null	CON	0
NW23	2021-08-01 03:10:00	240.4	353	320	0.475	null	null	215	null	21.4625	null	null	null	null	null	null	CON	0
