STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW10	2021-08-01 00:00:00	413.17	349.7	341	0.5	null	null	197	7.4	20.925	null	null	null	null	null	null	CON	3.3188
NW10	2021-08-01 00:05:00	413.16	351.1	341	0.5	null	null	197	7.4	20.9125	null	null	null	null	null	null	CON	3.3125
NW10	2021-08-01 00:10:00	413.17	351.33	341	0.5	null	null	197	7.4	20.9	null	null	null	null	null	null	CON	3.3188
NW10	2021-08-01 00:15:00	413.16	351.33	341	0.5	null	null	198	7.4	20.9	null	null	null	null	null	null	CON	3.3125
NW10	2021-08-01 00:20:00	413.16	351.33	361	0.525	null	null	198	7.3	20.8875	null	null	null	null	null	null	CON	3.3063
NW10	2021-08-01 00:25:00	413.15	352.5	341	0.5	null	null	198	7.15	20.875	null	null	null	null	null	null	CON	3.3
NW10	2021-08-01 00:30:00	413.14	350.63	341	0.5	null	null	198	7.375	20.8625	null	null	null	null	null	null	CON	3.2938
NW10	2021-08-01 00:35:00	413.14	349.7	341	0.5	null	null	197	7.4	20.8625	null	null	null	null	null	null	CON	3.2875
NW10	2021-08-01 00:40:00	413.13	346.43	341	0.5	null	null	198	7.4	20.85	null	null	null	null	null	null	CON	3.2813
NW10	2021-08-01 00:45:00	413.13	344.1	341	0.5	null	null	197	7.4	20.8375	null	null	null	null	null	null	CON	3.275
NW10	2021-08-01 00:50:00	413.12	344.1	341	0.5	null	null	198	7.4	20.8375	null	null	null	null	null	null	CON	3.2688
NW10	2021-08-01 00:55:00	413.11	336.17	341	0.5	null	null	198	7.4	20.825	null	null	null	null	null	null	CON	3.2625
NW10	2021-08-01 01:00:00	413.11	339.9	341	0.5	null	null	198	7.4	20.825	null	null	null	null	null	null	CON	3.2563
NW10	2021-08-01 01:05:00	413.1	340.83	341	0.5	null	null	198	7.375	20.8125	null	null	null	null	null	null	CON	3.25
NW10	2021-08-01 01:10:00	413.1	340.6	320	0.475	null	null	198	7.375	20.8	null	null	null	null	null	null	CON	3.25
NW10	2021-08-01 01:15:00	413.09	338.73	341	0.5	null	null	198	7.375	20.8	null	null	null	null	null	null	CON	3.2438
NW10	2021-08-01 01:20:00	413.09	339.67	320	0.475	null	null	198	7.275	20.7875	null	null	null	null	null	null	CON	3.2375
NW10	2021-08-01 01:25:00	413.08	338.5	320	0.475	null	null	198	7.1	20.775	null	null	null	null	null	null	CON	3.2313
NW10	2021-08-01 01:30:00	413.08	339.67	320	0.475	null	null	198	7.35	20.775	null	null	null	null	null	null	CON	3.225
NW10	2021-08-01 01:35:00	413.07	343.4	320	0.475	null	null	198	7.375	20.7625	null	null	null	null	null	null	CON	3.2188
NW10	2021-08-01 01:40:00	413.06	336.4	320	0.475	null	null	198	7.375	20.75	null	null	null	null	null	null	CON	3.2125
NW10	2021-08-01 01:45:00	413.05	333.6	320	0.475	null	null	198	7.375	20.75	null	null	null	null	null	null	CON	3.2
NW10	2021-08-01 01:50:00	413.04	337.8	320	0.475	null	null	198	7.375	20.75	null	null	null	null	null	null	CON	3.1938
NW10	2021-08-01 01:55:00	413.04	322.4	320	0.475	null	null	198	7.375	20.7375	null	null	null	null	null	null	CON	3.1938
NW10	2021-08-01 02:00:00	413.04	322.75	320	0.475	null	null	199	7.375	20.725	null	null	null	null	null	null	CON	3.1938
NW10	2021-08-01 02:05:00	413.05	318.43	320	0.475	null	null	199	7.375	20.725	null	null	null	null	null	null	CON	3.2
NW10	2021-08-01 02:10:00	413.05	321.7	320	0.475	null	null	198	7.375	20.725	null	null	null	null	null	null	CON	3.2
NW10	2021-08-01 02:15:00	413.06	322.17	320	0.475	null	null	198	7.375	20.7125	null	null	null	null	null	null	CON	3.2125
NW10	2021-08-01 02:20:00	413.08	321	320	0.475	null	null	198	7.275	20.7125	null	null	null	null	null	null	CON	3.225
NW10	2021-08-01 02:25:00	413.08	316.8	320	0.475	null	null	199	7.275	20.7	null	null	null	null	null	null	CON	3.2313
NW10	2021-08-01 02:30:00	413.09	314.23	320	0.475	null	null	199	7.35	20.7	null	null	null	null	null	null	CON	3.2438
NW10	2021-08-01 02:35:00	413.09	316.57	320	0.475	null	null	198	7.35	20.6875	null	null	null	null	null	null	CON	3.2438
NW10	2021-08-01 02:40:00	413.1	319.13	320	0.475	null	null	199	7.35	20.6875	null	null	null	null	null	null	CON	3.25
NW10	2021-08-01 02:45:00	413.11	320.53	320	0.475	null	null	199	7.375	20.675	null	null	null	null	null	null	CON	3.2563
NW10	2021-08-01 02:50:00	413.11	321	320	0.475	null	null	199	7.375	20.675	null	null	null	null	null	null	CON	3.2625
NW10	2021-08-01 02:55:00	413.12	319.13	320	0.475	null	null	199	7.35	20.6625	null	null	null	null	null	null	CON	3.2688
NW10	2021-08-01 03:00:00	413.12	318.43	320	0.475	null	null	199	7.35	20.6625	null	null	null	null	null	null	CON	3.2688
NW10	2021-08-01 03:05:00	413.13	318.9	320	0.475	null	null	199	7.35	20.65	null	null	null	null	null	null	CON	3.275
NW10	2021-08-01 03:10:00	413.12	311.67	320	0.475	null	null	199	7.35	20.65	null	null	null	null	null	null	CON	3.2688
NW10	2021-08-01 03:15:00	413.13	308.87	320	0.475	null	null	199	7.35	20.65	null	null	null	null	null	null	CON	3.275
