STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW24	2021-08-01 00:00:00	435.31	324	197	0.325	null	null	205	null	20.725	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:05:00	435.31	321.67	197	0.325	null	null	205	null	20.725	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:10:00	435.31	319.33	217	0.35	null	null	205	null	20.7125	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:15:00	435.31	317.33	197	0.325	null	null	205	null	20.7125	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:20:00	435.31	317.33	197	0.325	null	null	205	null	20.7	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:25:00	435.31	318.33	197	0.325	null	null	205	null	20.6875	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:30:00	435.31	321	197	0.325	null	null	205	null	20.6875	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:35:00	435.31	321	197	0.325	null	null	205	null	20.675	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:40:00	435.31	305	176	0.3	null	null	205	null	20.675	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:45:00	435.31	298	176	0.3	null	null	205	null	20.6625	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:50:00	435.31	301.67	176	0.3	null	null	205	null	20.65	null	null	null	null	null	null	CON	0
NW24	2021-08-01 00:55:00	435.31	304	156	0.275	null	null	205	null	20.65	null	null	null	null	null	null	CON	0
NW24	2021-08-01 01:00:00	435.31	305	156	0.275	null	null	206	null	20.6375	null	null	null	null	null	null	CON	0
NW24	2021-08-01 01:05:00	435.31	301	156	0.275	null	null	206	null	20.6375	null	null	null	null	null	null	CON	0
NW24	2021-08-01 01:10:00	435.31	301	176	0.3	null	null	206	null	20.625	null	null	null	null	null	null	CON	0
NW24	2021-08-01 01:15:00	435.31	344	156	0.275	null	null	206	null	20.625	null	null	null	null	null	null	CON	0
