STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW23	2021-05-01 00:00:00	240.43	6	null	0	null	null	58	null	21.725	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:05:00	240.44	6	null	0	null	null	56	null	21.7125	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:10:00	240.44	6	null	0	null	null	59	null	21.7	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:15:00	240.44	6	null	0	null	null	53	null	21.675	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:20:00	240.44	6	null	0	null	null	53	null	21.65	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:25:00	240.44	6	null	0	null	null	60	null	21.6625	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:30:00	240.43	6	null	0	null	null	56	null	21.625	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:35:00	240.44	6	null	0	null	null	54	null	21.6125	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:40:00	240.43	6	null	0	null	null	57	null	21.6125	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:45:00	240.44	5	null	0	null	null	57	null	21.5875	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:50:00	240.44	5	null	0	null	null	57	null	21.55	null	null	null	null	null	null	CON	0
NW23	2021-05-01 00:55:00	240.44	5	null	0	null	null	55	null	21.5625	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:00:00	240.43	5	null	0	null	null	55	null	21.55	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:05:00	240.44	5	null	0	null	null	56	null	21.5375	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:10:00	240.44	5	null	0	null	null	53	null	21.5125	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:15:00	240.44	5	null	0	null	null	54	null	21.475	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:20:00	240.44	5	null	0	null	null	53	null	21.4625	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:25:00	240.44	5	null	0	null	null	53	null	21.4125	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:30:00	240.44	5.33	null	0	null	null	57	null	21.3625	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:35:00	240.44	5.67	null	0	null	null	55	null	21.325	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:40:00	240.44	6	null	0	null	null	52	null	21.2875	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:45:00	240.44	6	null	0	null	null	48	null	21.275	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:50:00	240.44	6	null	0	null	null	55	null	21.2625	null	null	null	null	null	null	CON	0
NW23	2021-05-01 01:55:00	240.44	6	null	0	null	null	54	null	21.225	null	null	null	null	null	null	CON	0
NW23	2021-05-01 02:00:00	240.44	6	null	0	null	null	57	null	21.2125	null	null	null	null	null	null	CON	0
NW23	2021-05-01 02:05:00	240.44	5.67	null	0	null	null	55	null	21.2	null	null	null	null	null	null	CON	0
