STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW23	2021-07-01 00:00:00	240.44	11.67	32	0.125	null	null	452	null	23.65	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:05:00	240.43	11.33	null	0.075	null	null	457	null	23.625	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:10:00	240.43	11	53	0.15	null	null	449	null	23.6	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:15:00	240.42	11	32	0.125	null	null	445	null	23.5875	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:20:00	240.43	11	74	0.175	null	null	454	null	23.5625	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:25:00	240.43	11	74	0.175	null	null	448	null	23.55	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:30:00	240.44	11	94	0.2	null	null	450	null	23.5375	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:35:00	240.44	11	135	0.25	null	null	443	null	23.5125	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:40:00	240.43	11	32	0.125	null	null	452	null	23.5	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:45:00	240.44	11	74	0.175	null	null	457	null	23.4875	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:50:00	240.44	11	94	0.2	null	null	465	null	23.475	null	null	null	null	null	null	CON	0
NW23	2021-07-01 00:55:00	240.44	11	94	0.2	null	null	451	null	23.45	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:00:00	240.44	11	74	0.175	null	null	459	null	23.4375	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:05:00	240.43	11	74	0.175	null	null	447	null	23.425	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:10:00	240.44	11	94	0.2	null	null	441	null	23.4	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:15:00	240.44	11	53	0.15	null	null	458	null	23.3875	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:20:00	240.43	11	74	0.175	null	null	448	null	23.3625	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:25:00	240.42	11	32	0.125	null	null	448	null	23.35	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:30:00	240.43	11	74	0.175	null	null	460	null	23.325	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:35:00	240.43	11	74	0.175	null	null	460	null	23.3125	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:40:00	240.43	11	94	0.2	null	null	460	null	23.2875	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:45:00	240.43	11	32	0.125	null	null	452	null	23.275	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:50:00	240.43	11	null	0.05	null	null	457	null	23.25	null	null	null	null	null	null	CON	0
NW23	2021-07-01 01:55:00	240.43	12	null	0.075	null	null	469	null	23.2375	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:00:00	240.44	11.67	12	0.1	null	null	449	null	23.225	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:05:00	240.44	11	53	0.15	null	null	448	null	23.2125	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:10:00	240.44	11	94	0.2	null	null	461	null	23.1875	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:15:00	240.43	10.33	115	0.225	null	null	461	null	23.1625	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:20:00	240.43	10.67	94	0.2	null	null	454	null	23.15	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:25:00	240.44	11	94	0.2	null	null	461	null	23.1375	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:30:00	240.43	11	53	0.15	null	null	470	null	23.1125	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:35:00	240.43	11	115	0.225	null	null	451	null	23.0875	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:40:00	240.43	11	94	0.2	null	null	443	null	23.075	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:45:00	240.43	11	115	0.225	null	null	463	null	23.05	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:50:00	240.44	11	94	0.2	null	null	467	null	23.0375	null	null	null	null	null	null	CON	0
NW23	2021-07-01 02:55:00	240.43	11	53	0.15	null	null	456	null	23.025	null	null	null	null	null	null	CON	0
NW23	2021-07-01 03:00:00	240.44	11	74	0.175	null	null	457	null	23.0125	null	null	null	null	null	null	CON	0
NW23	2021-07-01 03:05:00	240.43	10	115	0.225	null	null	466	null	22.9875	null	null	null	null	null	null	CON	0
NW23	2021-07-01 03:10:00	240.43	10.5	53	0.15	null	null	453	null	22.9625	null	null	null	null	null	null	CON	0
NW23	2021-07-01 03:15:00	240.44	11	94	0.2	null	null	440	null	22.9375	null	null	null	null	null	null	CON	0
NW23	2021-07-01 03:20:00	240.44	11	135	0.25	null	null	459	null	22.9125	null	null	null	null	null	null	CON	0
