STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW08	2021-07-01 00:00:00	684.65	18	null	0.025	null	null	197	null	20.613	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:05:00	684.65	18	null	0.025	null	null	197	null	20.588	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:10:00	684.65	17	null	0.025	null	null	197	null	20.575	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:15:00	684.44	18	null	0.025	null	null	197	null	20.55	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:20:00	684.44	18	null	0.025	null	null	197	null	20.525	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:25:00	684.44	18	null	0.025	null	null	197	null	20.5	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:30:00	684.65	18	null	0.025	null	null	197	null	20.488	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:35:00	684.42	18	null	0.025	null	null	197	null	20.45	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:40:00	684.43	18	null	0.025	null	null	197	null	20.425	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:45:00	684.65	18	null	0.025	null	null	197	null	20.413	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:50:00	684.65	18	null	0.025	null	null	197	null	20.388	null	null	null	null	null	null	CON	0
NW08	2021-07-01 00:55:00	684.65	18	null	0.025	null	null	197	null	20.363	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:00:00	684.65	17	null	0.025	null	null	197	null	20.338	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:05:00	684.65	17	null	0.025	null	null	197	null	20.313	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:10:00	684.65	17	null	0.025	null	null	197	null	20.288	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:15:00	684.46	17	null	0.025	null	null	198	null	20.275	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:20:00	684.44	17	null	0.025	null	null	198	null	20.25	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:25:00	684.4	17	null	0.025	null	null	198	null	20.225	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:30:00	684.65	18	null	0.025	null	null	197	null	20.2	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:35:00	684.65	17	null	0.025	null	null	197	null	20.175	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:40:00	684.65	17	null	0.025	null	null	198	null	20.15	null	null	null	null	null	null	CON	0
NW08	2021-07-01 01:45:00	684.65	18	null	0.025	null	null	198	null	20.125	null	null	null	null	null	null	CON	0
