STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW10	2021-04-01 00:00:00	411.27	3.9	197	0.325	null	null	278	7.675	21.4625	null	null	null	null	null	null	CON	1.4188
NW10	2021-04-01 00:05:00	411.19	3.9	176	0.3	null	null	278	7.65	21.4125	null	null	null	null	null	null	CON	1.3375
NW10	2021-04-01 00:10:00	411.09	3.9	156	0.275	null	null	278	7.65	21.3625	null	null	null	null	null	null	CON	1.2438
NW10	2021-04-01 00:15:00	410.99	3.9	156	0.275	null	null	278	7.625	21.275	null	null	null	null	null	null	CON	1.1438
NW10	2021-04-01 00:20:00	410.9	3.9	176	0.3	null	null	279	7.625	21.2	null	null	null	null	null	null	CON	1.05
NW10	2021-04-01 00:25:00	410.8	3.9	156	0.275	null	null	279	7.6	21.175	null	null	null	null	null	null	CON	0.95
NW10	2021-04-01 00:30:00	410.71	3.9	156	0.275	null	null	280	7.6	21.0875	null	null	null	null	null	null	CON	0.8563
NW10	2021-04-01 00:35:00	410.63	3.9	176	0.3	null	null	280	7.6	21.025	null	null	null	null	null	null	CON	0.7813
NW10	2021-04-01 00:40:00	410.65	3.2	197	0.325	null	null	280	7.575	21	null	null	null	null	null	null	CON	0.8
NW10	2021-04-01 00:45:00	410.69	3.9	94	0.2	null	null	281	7.575	21	null	null	null	null	null	null	CON	0.8375
NW10	2021-04-01 00:50:00	410.72	3.9	74	0.175	null	null	281	7.55	21	null	null	null	null	null	null	CON	0.8688
NW10	2021-04-01 00:55:00	410.74	4.6	53	0.15	null	null	281	7.55	20.9625	null	null	null	null	null	null	CON	0.8938
NW10	2021-04-01 01:00:00	410.76	4.6	53	0.15	null	null	281	7.55	20.9	null	null	null	null	null	null	CON	0.9125
NW10	2021-04-01 01:05:00	410.78	4.6	94	0.2	null	null	282	7.55	20.8625	null	null	null	null	null	null	CON	0.9313
NW10	2021-04-01 01:10:00	410.8	3.9	115	0.225	null	null	282	7.55	20.875	null	null	null	null	null	null	CON	0.95
NW10	2021-04-01 01:15:00	410.82	3.9	53	0.15	null	null	282	7.55	20.875	null	null	null	null	null	null	CON	0.9688
NW10	2021-04-01 01:20:00	410.84	4.6	53	0.15	null	null	282	7.55	20.85	null	null	null	null	null	null	CON	0.9875
NW10	2021-04-01 01:25:00	410.85	3.9	94	0.2	null	null	281	7.55	20.85	null	null	null	null	null	null	CON	1
NW10	2021-04-01 01:30:00	410.86	3.9	94	0.2	null	null	281	7.55	20.8875	null	null	null	null	null	null	CON	1.0125
NW10	2021-04-01 01:35:00	410.88	3.9	74	0.175	null	null	281	7.525	20.8375	null	null	null	null	null	null	CON	1.025
NW10	2021-04-01 01:40:00	410.89	4.6	74	0.175	null	null	281	7.525	20.7625	null	null	null	null	null	null	CON	1.0375
NW10	2021-04-01 01:45:00	410.9	4.6	115	0.225	null	null	281	7.525	20.7875	null	null	null	null	null	null	CON	1.05
NW10	2021-04-01 01:50:00	410.91	3.9	135	0.25	null	null	281	7.525	20.8625	null	null	null	null	null	null	CON	1.0625
NW10	2021-04-01 01:55:00	410.93	3.9	156	0.275	null	null	281	7.525	20.8625	null	null	null	null	null	null	CON	1.075
NW10	2021-04-01 02:00:00	410.93	3.9	176	0.3	null	null	282	7.525	20.8375	null	null	null	null	null	null	CON	1.0813
NW10	2021-04-01 02:05:00	410.94	3.9	115	0.225	null	null	282	7.525	20.8375	null	null	null	null	null	null	CON	1.0938
