STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW24	2021-05-01 00:00:00	440.56	null	null	0	null	null	0	null	20.5625	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:05:00	440.56	null	null	0	null	null	0	null	20.5125	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:10:00	440.56	null	null	0	null	null	0	null	20.4625	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:15:00	440.56	null	null	0	null	null	0	null	20.4375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:20:00	440.56	null	null	0	null	null	0	null	20.3875	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:25:00	440.56	null	null	0	null	null	0	null	20.3625	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:30:00	440.56	null	null	0	null	null	0	null	20.3375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:35:00	440.56	null	null	0	null	null	0	null	20.2875	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:40:00	440.56	null	null	0	null	null	0	null	20.2625	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:45:00	440.56	null	null	0	null	null	0	null	20.25	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:50:00	440.56	null	null	0	null	null	0	null	20.2	null	null	null	null	null	null	CON	0
NW24	2021-05-01 00:55:00	440.56	null	null	0	null	null	0	null	20.15	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:00:00	440.56	null	null	0	null	null	0	null	20.075	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:05:00	440.56	null	null	0	null	null	0	null	20	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:10:00	440.56	null	null	0	null	null	0	null	19.95	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:15:00	440.56	null	null	0	null	null	0	null	19.9125	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:20:00	440.56	null	null	0	null	null	0	null	19.825	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:25:00	440.56	null	null	0	null	null	0	null	19.8	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:30:00	440.56	null	null	0	null	null	0	null	19.8	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:35:00	440.56	null	null	0	null	null	0	null	19.7375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:40:00	440.56	null	null	0	null	null	0	null	19.6625	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:45:00	440.56	null	null	0	null	null	0	null	19.6375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:50:00	440.56	null	null	0	null	null	0	null	19.5875	null	null	null	null	null	null	CON	0
NW24	2021-05-01 01:55:00	440.56	null	null	0	null	null	0	null	19.5375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:00:00	440.56	null	null	0	null	null	0	null	19.4625	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:05:00	440.56	null	null	0	null	null	0	null	19.4375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:10:00	440.56	null	null	0	null	null	0	null	19.3875	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:15:00	440.56	null	null	0	null	null	0	null	19.35	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:20:00	440.56	null	null	0	null	null	0	null	19.325	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:25:00	440.56	null	null	0	null	null	0	null	19.2375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:30:00	440.56	null	null	0	null	null	0	null	19.2375	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:35:00	440.56	null	null	0	null	null	0	null	19.225	null	null	null	null	null	null	CON	0
NW24	2021-05-01 02:40:00	440.56	null	null	0	null	null	0	null	19.175	null	null	null	null	null	null	CON	0
