STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW07	2020-03-01 00:00:00	830.62	null	526	0.725	null	null	0	null	14.875	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:05:00	830.62	null	526	0.725	null	null	0	null	14.8	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:10:00	830.62	null	526	0.725	null	null	0	null	14.738	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:15:00	830.62	null	526	0.725	null	null	0	null	14.675	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:20:00	830.62	null	526	0.725	null	null	0	null	14.625	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:25:00	830.62	null	526	0.725	null	null	0	null	14.575	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:30:00	830.62	null	526	0.725	null	null	0	null	14.55	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:35:00	830.62	null	526	0.725	null	null	0	null	14.525	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:40:00	830.62	null	526	0.725	null	null	0	null	14.488	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:45:00	830.62	null	526	0.725	null	null	0	null	14.438	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:50:00	830.62	null	526	0.725	null	null	0	null	14.388	null	null	null	null	null	null	CON	0
NW07	2020-03-01 00:55:00	830.62	null	526	0.725	null	null	0	null	14.338	null	null	null	null	null	null	CON	0
NW07	2020-03-01 01:00:00	830.62	null	526	0.725	null	null	0	null	14.3	null	null	null	null	null	null	CON	0
NW07	2020-03-01 01:05:00	830.62	null	526	0.725	null	null	0	null	14.238	null	null	null	null	null	null	CON	0
NW07	2020-03-01 01:10:00	830.62	null	526	0.725	null	null	0	null	14.175	null	null	null	null	null	null	CON	0
NW07	2020-03-01 01:15:00	830.62	null	526	0.725	null	null	0	null	14.125	null	null	null	null	null	null	CON	0
