STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW08	2022-03-01 00:00:00	684.65	17.33	null	0.025	null	null	190	null	13.625	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:05:00	684.65	17.33	null	0.025	null	null	190	null	13.6125	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:10:00	684.65	17.33	null	0.025	null	null	190	null	13.6125	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:15:00	684.65	16.33	null	0.025	null	null	190	null	13.5875	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:20:00	684.65	16.33	null	0.025	null	null	190	null	13.575	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:25:00	684.65	16.33	null	0.025	null	null	190	null	13.55	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:30:00	684.65	16.67	null	0.025	null	null	190	null	13.55	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:35:00	684.65	17	null	0.025	null	null	190	null	13.5375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:40:00	684.65	16.67	null	0.025	null	null	190	null	13.5375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:45:00	684.65	16.33	null	0.025	null	null	190	null	13.525	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:50:00	684.65	16	null	0.025	null	null	190	null	13.5	null	null	null	null	null	null	CON	0
NW08	2022-03-01 00:55:00	684.42	16	null	0.025	null	null	190	null	13.4875	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:00:00	684.43	16.67	null	0.025	null	null	190	null	13.475	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:05:00	684.41	16.5	null	0.025	null	null	190	null	13.4625	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:10:00	684.41	17	null	0.025	null	null	190	null	13.4625	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:15:00	684.4	17	null	0.025	null	null	190	null	13.45	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:20:00	684.41	17.33	null	0.025	null	null	190	null	13.4375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:25:00	684.42	17	null	0.025	null	null	190	null	13.4375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:30:00	684.42	16.33	null	0.025	null	null	190	null	13.4125	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:35:00	684.42	16	null	0.025	null	null	190	null	13.4	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:40:00	684.44	15.67	null	0.025	null	null	190	null	13.4	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:45:00	684.65	15.67	null	0.025	null	null	190	null	13.3875	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:50:00	684.65	16	null	0.025	null	null	190	null	13.375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 01:55:00	684.41	16	null	0.025	null	null	191	null	13.3625	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:00:00	684.42	16.5	null	0.025	null	null	191	null	13.35	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:05:00	684.4	17	null	0.025	null	null	191	null	13.3375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:10:00	684.4	16.67	null	0.025	null	null	191	null	13.325	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:15:00	684.42	16.33	null	0.05	null	null	191	null	13.325	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:20:00	684.42	16.33	null	0.025	null	null	191	null	13.3125	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:25:00	684.43	16.67	null	0.025	null	null	191	null	13.2875	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:30:00	684.41	17	null	0.025	null	null	191	null	13.2875	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:35:00	684.43	17	null	0.025	null	null	191	null	13.275	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:40:00	684.41	17	null	0.025	null	null	191	null	13.2625	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:45:00	684.4	16.67	null	0.025	null	null	191	null	13.25	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:50:00	684.38	16.33	null	0.025	null	null	191	null	13.2375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 02:55:00	684.4	16	null	0.025	null	null	191	null	13.225	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:00:00	684.42	16.33	null	0.025	null	null	191	null	13.2125	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:05:00	684.41	16.33	null	0.025	null	null	191	null	13.2	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:10:00	684.41	16	null	0.025	null	null	191	null	13.1875	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:15:00	684.42	16.5	null	0.025	null	null	191	null	13.175	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:20:00	684.41	16.5	null	0.025	null	null	191	null	13.175	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:25:00	684.4	16.33	null	0.025	null	null	191	null	13.15	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:30:00	684.4	16	null	0.025	null	null	191	null	13.1375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:35:00	684.4	16.33	null	0.025	null	null	191	null	13.1375	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:40:00	684.42	16.67	null	0.025	null	null	191	null	13.125	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:45:00	684.42	16.67	null	0.025	null	null	191	null	13.1125	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:50:00	684.65	16.33	null	0.025	null	null	191	null	13.0875	null	null	null	null	null	null	CON	0
NW08	2022-03-01 03:55:00	684.65	16.33	null	0.025	null	null	191	null	13.0875	null	null	null	null	null	null	CON	0
