STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW08	2021-01-01 00:00:00	684.68	null	null	0	null	null	0	null	8.263	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:05:00	684.68	null	null	0	null	null	0	null	8.263	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:10:00	684.68	null	null	0	null	null	0	null	8.263	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:15:00	684.68	null	null	0	null	null	0	null	8.263	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:20:00	684.68	null	null	0	null	null	0	null	8.25	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:25:00	684.68	null	null	0	null	null	0	null	8.25	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:30:00	684.68	null	null	0	null	null	0	null	8.25	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:35:00	684.68	null	null	0	null	null	0	null	8.25	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:40:00	684.68	null	null	0	null	null	0	null	8.238	null	null	null	null	null	null	CON	0.033
NW08	2021-01-01 00:45:00	684.68	null	null	0	null	null	0	null	8.238	null	null	null	null	null	null	CON	0.033
NW08	2021-01-01 00:50:00	684.68	null	null	0	null	null	0	null	8.225	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 00:55:00	684.68	null	null	0	null	null	0	null	8.225	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:00:00	684.68	null	null	0	null	null	0	null	8.213	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:05:00	684.68	null	null	0	null	null	0	null	8.2	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:10:00	684.68	null	null	0	null	null	0	null	8.2	null	null	null	null	null	null	CON	0.033
NW08	2021-01-01 01:15:00	684.68	null	null	0	null	null	0	null	8.188	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:20:00	684.68	null	null	0	null	null	0	null	8.188	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:25:00	684.68	null	null	0	null	null	0	null	8.188	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:30:00	684.68	null	null	0	null	null	0	null	8.175	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:35:00	684.68	null	null	0	null	null	0	null	8.163	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:40:00	684.68	null	null	0	null	null	0	null	8.15	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:45:00	684.68	null	null	0	null	null	0	null	8.138	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:50:00	684.68	null	null	0	null	null	0	null	8.125	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 01:55:00	684.68	null	null	0	null	null	0	null	8.113	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:00:00	684.68	null	null	0	null	null	0	null	8.113	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:05:00	684.68	null	null	0	null	null	0	null	8.1	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:10:00	684.68	null	null	0	null	null	0	null	8.088	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:15:00	684.68	null	null	0	null	null	0	null	8.088	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:20:00	684.68	null	null	0	null	null	0	null	8.075	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:25:00	684.68	null	null	0	null	null	0	null	8.088	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:30:00	684.68	null	null	0	null	null	0	null	8.088	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:35:00	684.68	null	null	0	null	null	0	null	8.1	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:40:00	684.68	null	null	0	null	null	0	null	8.1	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:45:00	684.68	null	null	0	null	null	0	null	8.1	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:50:00	684.68	null	null	0	null	null	0	null	8.1	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 02:55:00	684.68	null	null	0	null	null	0	null	8.075	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 03:00:00	684.68	null	null	0	null	null	0	null	8.075	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 03:05:00	684.68	null	null	0	null	null	0	null	8.063	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 03:10:00	684.68	null	null	0	null	null	0	null	8.075	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 03:15:00	684.68	null	null	0	null	null	0	null	8.075	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 03:20:00	684.68	null	null	0	null	null	0	null	8.088	null	null	null	null	null	null	CON	0.027
NW08	2021-01-01 03:25:00	684.68	null	null	0	null	null	0	null	8.1	null	null	null	null	null	null	CON	0.027
