STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW10	2021-07-01 00:00:00	413.16	10.9	238	0.375	null	null	197	7.325	23.1	null	null	null	null	null	null	CON	3.3125
NW10	2021-07-01 00:05:00	413.17	10.9	217	0.35	null	null	197	7.325	23.05	null	null	null	null	null	null	CON	3.3188
NW10	2021-07-01 00:10:00	413.17	10.9	197	0.325	null	null	197	7.325	23.05	null	null	null	null	null	null	CON	3.3188
NW10	2021-07-01 00:15:00	413.18	10.9	217	0.35	null	null	197	7.325	23.0125	null	null	null	null	null	null	CON	3.325
NW10	2021-07-01 00:20:00	413.18	10.9	217	0.35	null	null	197	7.325	23	null	null	null	null	null	null	CON	3.325
NW10	2021-07-01 00:25:00	413.18	10.9	197	0.325	null	null	197	7.325	23	null	null	null	null	null	null	CON	3.325
NW10	2021-07-01 00:30:00	413.18	10.9	238	0.375	null	null	197	7.325	22.975	null	null	null	null	null	null	CON	3.3313
NW10	2021-07-01 00:35:00	413.18	10.9	238	0.375	null	null	197	7.325	22.9375	null	null	null	null	null	null	CON	3.3313
NW10	2021-07-01 00:40:00	413.19	10.9	238	0.375	null	null	197	7.325	22.9125	null	null	null	null	null	null	CON	3.3375
NW10	2021-07-01 00:45:00	413.19	10.9	238	0.375	null	null	197	7.325	22.925	null	null	null	null	null	null	CON	3.3375
NW10	2021-07-01 00:50:00	413.19	10.9	217	0.35	null	null	197	7.325	22.9375	null	null	null	null	null	null	CON	3.3375
NW10	2021-07-01 00:55:00	413.19	10.9	341	0.5	null	null	197	7.325	22.9	null	null	null	null	null	null	CON	3.3438
NW10	2021-07-01 01:00:00	413.19	10.9	238	0.375	null	null	197	7.3	22.85	null	null	null	null	null	null	CON	3.3438
NW10	2021-07-01 01:05:00	413.19	10.55	258	0.4	null	null	197	7.3	22.825	null	null	null	null	null	null	CON	3.3438
NW10	2021-07-01 01:10:00	413.2	10.9	238	0.375	null	null	197	7.3	22.85	null	null	null	null	null	null	CON	3.35
NW10	2021-07-01 01:15:00	413.2	10.9	258	0.4	null	null	197	7.3	22.75	null	null	null	null	null	null	CON	3.35
NW10	2021-07-01 01:20:00	413.21	10.9	238	0.375	null	null	197	7.3	22.775	null	null	null	null	null	null	CON	3.3563
NW10	2021-07-01 01:25:00	413.21	11.37	258	0.4	null	null	197	7.3	22.725	null	null	null	null	null	null	CON	3.3563
NW10	2021-07-01 01:30:00	413.21	11.6	258	0.4	null	null	197	7.3	22.725	null	null	null	null	null	null	CON	3.3563
NW10	2021-07-01 01:35:00	413.21	11.6	238	0.375	null	null	197	7.3	22.7375	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 01:40:00	413.21	11.37	238	0.375	null	null	198	7.3	22.7	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 01:45:00	413.21	11.13	238	0.375	null	null	197	7.3	22.6625	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 01:50:00	413.21	10.9	238	0.375	null	null	198	7.3	22.6375	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 01:55:00	413.21	10.9	300	0.45	null	null	198	7.3	22.6125	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 02:00:00	413.21	10.9	258	0.4	null	null	198	7.3	22.5875	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 02:05:00	413.22	10.9	238	0.375	null	null	197	7.3	22.575	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 02:10:00	413.22	10.9	258	0.4	null	null	198	7.275	22.55	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 02:15:00	413.22	10.9	238	0.375	null	null	198	7.275	22.55	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 02:20:00	413.22	10.9	238	0.375	null	null	198	7.275	22.5	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 02:25:00	413.22	10.9	258	0.4	null	null	197	7.275	22.5125	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 02:30:00	413.23	10.9	238	0.375	null	null	197	7.275	22.5125	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 02:35:00	413.23	10.9	238	0.375	null	null	198	7.275	22.4125	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 02:40:00	413.23	10.9	238	0.375	null	null	198	7.275	22.425	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 02:45:00	413.23	10.9	217	0.35	null	null	197	7.275	22.4375	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 02:50:00	413.23	10.9	300	0.45	null	null	198	7.275	22.375	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 02:55:00	413.23	10.9	156	0.275	null	null	198	7.275	22.35	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 03:00:00	413.23	10.9	258	0.4	null	null	198	7.275	22.3375	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:05:00	413.23	10.9	258	0.4	null	null	198	7.275	22.3	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 03:10:00	413.23	10.9	238	0.375	null	null	198	7.275	22.325	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:15:00	413.23	10.9	258	0.4	null	null	198	7.275	22.2875	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:20:00	413.23	11.37	258	0.4	null	null	198	7.275	22.275	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:25:00	413.23	11.6	258	0.4	null	null	198	7.275	22.2625	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:30:00	413.23	11.6	258	0.4	null	null	198	7.275	22.2	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:35:00	413.23	11.6	258	0.4	null	null	198	7.275	22.2	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:40:00	413.23	11.6	341	0.5	null	null	198	7.275	22.15	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:45:00	413.23	11.6	258	0.4	null	null	197	7.25	22.1375	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:50:00	413.23	11.6	156	0.275	null	null	198	7.275	22.1125	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 03:55:00	413.23	11.6	238	0.375	null	null	198	7.25	22.0875	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:00:00	413.23	11.6	258	0.4	null	null	198	7.25	22.075	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:05:00	413.23	11.6	217	0.35	null	null	198	7.25	22.05	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:10:00	413.23	11.13	238	0.375	null	null	198	7.25	22.0875	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:15:00	413.23	11.13	258	0.4	null	null	198	7.25	22.0125	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:20:00	413.23	11.37	238	0.375	null	null	198	7.25	22.025	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:25:00	413.23	11.37	217	0.35	null	null	198	7.25	22.025	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:30:00	413.23	11.13	258	0.4	null	null	198	7.25	21.95	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:35:00	413.23	11.13	258	0.4	null	null	198	7.25	21.9125	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:40:00	413.23	11.37	238	0.375	null	null	198	7.25	21.9125	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:45:00	413.23	11.6	217	0.35	null	null	198	7.25	21.925	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:50:00	413.23	11.6	258	0.4	null	null	198	7.25	21.875	null	null	null	null	null	null	CON	3.3813
NW10	2021-07-01 04:55:00	413.23	11.6	258	0.4	null	null	198	7.25	21.825	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:00:00	413.23	11.6	258	0.4	null	null	198	7.25	21.825	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:05:00	413.23	12.3	258	0.4	null	null	198	7.25	21.8125	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:10:00	413.23	12.3	258	0.4	null	null	198	7.25	21.7375	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:15:00	413.23	12.3	238	0.375	null	null	198	7.25	21.7625	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:20:00	413.23	12.3	258	0.4	null	null	198	7.25	21.7125	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:25:00	413.23	12.3	258	0.4	null	null	198	7.225	21.6625	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:30:00	413.23	12.3	258	0.4	null	null	198	7.25	21.675	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:35:00	413.23	12.07	258	0.4	null	null	198	7.225	21.65	null	null	null	null	null	null	CON	3.375
NW10	2021-07-01 05:40:00	413.22	11.83	258	0.4	null	null	198	7.225	21.6125	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 05:45:00	413.22	11.6	238	0.375	null	null	198	7.225	21.6	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 05:50:00	413.22	11.6	197	0.325	null	null	198	7.225	21.65	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 05:55:00	413.22	11.6	279	0.425	null	null	198	7.225	21.5625	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 06:00:00	413.22	11.37	258	0.4	null	null	198	7.225	21.55	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 06:05:00	413.22	11.6	238	0.375	null	null	198	7.225	21.55	null	null	null	null	null	null	CON	3.3688
NW10	2021-07-01 06:10:00	413.21	11.37	258	0.4	null	null	198	7.225	21.5125	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 06:15:00	413.21	11.37	258	0.4	null	null	198	7.225	21.475	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 06:20:00	413.21	11.6	258	0.4	null	null	198	7.225	21.5125	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 06:25:00	413.21	11.37	279	0.425	null	null	198	7.225	21.475	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 06:30:00	413.21	11.13	258	0.4	null	null	198	7.225	21.4625	null	null	null	null	null	null	CON	3.3625
NW10	2021-07-01 06:35:00	413.21	11.13	258	0.4	null	null	198	7.225	21.4125	null	null	null	null	null	null	CON	3.3625
