STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW07	2021-10-01 00:00:00	831.16	3.33	null	0	null	null	255	null	18.8125	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:05:00	831.16	3.67	null	0	null	null	255	null	18.8	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:10:00	831.16	3.67	null	0	null	null	256	null	18.7875	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:15:00	831.16	3.67	null	0	null	null	255	null	18.7875	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:20:00	831.16	3.33	null	0	null	null	256	null	18.7625	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:25:00	831.16	3.33	null	0	null	null	255	null	18.7625	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:30:00	831.16	3	null	0	null	null	256	null	18.75	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:35:00	831.16	3	null	0	null	null	256	null	18.75	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:40:00	831.16	3	null	0	null	null	255	null	18.725	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:45:00	831.16	3	null	0	null	null	255	null	18.7	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:50:00	831.16	3	null	0	null	null	255	null	18.6875	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 00:55:00	831.17	3.33	null	0	null	null	255	null	18.675	null	null	null	null	null	null	CON	0.5499
NW07	2021-10-01 01:00:00	831.17	3.67	null	0	null	null	255	null	18.6875	null	null	null	null	null	null	CON	0.5499
NW07	2021-10-01 01:05:00	831.16	4	null	0	null	null	256	null	18.6875	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:10:00	831.16	3.67	null	0	null	null	256	null	18.6625	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:15:00	831.16	3.33	null	0	null	null	256	null	18.65	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:20:00	831.16	3	null	0	null	null	256	null	18.65	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:25:00	831.16	3	null	0	null	null	255	null	18.625	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:30:00	831.16	3	null	0	null	null	256	null	18.625	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:35:00	831.16	3	null	0	null	null	256	null	18.6	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:40:00	831.16	3	null	0	null	null	255	null	18.6	null	null	null	null	null	null	CON	0.5436
NW07	2021-10-01 01:45:00	831.16	3	null	0	null	null	256	null	18.6	null	null	null	null	null	null	CON	0.5436
