STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW10	2021-06-01 00:00:00	412.63	170.5	382	0.55	null	null	212	6.975	21.4	null	null	null	null	null	null	CON	2.7813
NW10	2021-06-01 00:05:00	412.66	193.6	361	0.525	null	null	212	6.975	21.4	null	null	null	null	null	null	CON	2.8063
NW10	2021-06-01 00:10:00	412.67	231.4	402	0.575	null	null	213	6.95	21.425	null	null	null	null	null	null	CON	2.8188
NW10	2021-06-01 00:15:00	412.64	221.6	402	0.575	null	null	213	6.975	21.4	null	null	null	null	null	null	CON	2.7938
NW10	2021-06-01 00:20:00	412.63	209.7	402	0.575	null	null	213	6.975	21.3875	null	null	null	null	null	null	CON	2.775
NW10	2021-06-01 00:25:00	412.62	223	402	0.575	null	null	213	6.975	21.3875	null	null	null	null	null	null	CON	2.7688
NW10	2021-06-01 00:30:00	412.61	217.4	402	0.575	null	null	213	6.975	21.375	null	null	null	null	null	null	CON	2.7625
NW10	2021-06-01 00:35:00	412.62	254.5	402	0.575	null	null	213	6.975	21.375	null	null	null	null	null	null	CON	2.7688
NW10	2021-06-01 00:40:00	412.63	289.5	423	0.6	null	null	214	6.95	21.375	null	null	null	null	null	null	CON	2.7813
NW10	2021-06-01 00:45:00	412.64	300	402	0.575	null	null	214	6.95	21.375	null	null	null	null	null	null	CON	2.7875
NW10	2021-06-01 00:50:00	412.66	284.6	423	0.6	null	null	215	6.975	21.375	null	null	null	null	null	null	CON	2.8063
NW10	2021-06-01 00:55:00	412.68	273.4	423	0.6	null	null	216	6.975	21.375	null	null	null	null	null	null	CON	2.8313
NW10	2021-06-01 01:00:00	412.7	267.8	423	0.6	null	null	217	6.975	21.375	null	null	null	null	null	null	CON	2.85
NW10	2021-06-01 01:05:00	412.73	237	402	0.575	null	null	217	7	21.375	null	null	null	null	null	null	CON	2.875
NW10	2021-06-01 01:10:00	412.76	272.7	423	0.6	null	null	218	6.975	21.375	null	null	null	null	null	null	CON	2.9063
NW10	2021-06-01 01:15:00	412.77	315.4	423	0.6	null	null	218	6.975	21.3875	null	null	null	null	null	null	CON	2.9188
NW10	2021-06-01 01:20:00	412.76	262.2	423	0.6	null	null	219	6.975	21.375	null	null	null	null	null	null	CON	2.9063
NW10	2021-06-01 01:25:00	412.74	288.1	423	0.6	null	null	220	6.975	21.375	null	null	null	null	null	null	CON	2.8875
NW10	2021-06-01 01:30:00	412.72	279	423	0.6	null	null	221	6.975	21.375	null	null	null	null	null	null	CON	2.8688
NW10	2021-06-01 01:35:00	412.7	281.1	423	0.6	null	null	222	6.975	21.375	null	null	null	null	null	null	CON	2.85
NW10	2021-06-01 01:40:00	412.68	262.2	423	0.6	null	null	223	6.975	21.375	null	null	null	null	null	null	CON	2.8313
NW10	2021-06-01 01:45:00	412.66	286	423	0.6	null	null	223	6.975	21.3625	null	null	null	null	null	null	CON	2.8125
NW10	2021-06-01 01:50:00	412.64	274.1	423	0.6	null	null	224	6.975	21.3625	null	null	null	null	null	null	CON	2.7938
NW10	2021-06-01 01:55:00	412.62	255.9	423	0.6	null	null	224	6.975	21.3625	null	null	null	null	null	null	CON	2.7688
NW10	2021-06-01 02:00:00	412.6	262.9	423	0.6	null	null	225	6.975	21.3625	null	null	null	null	null	null	CON	2.75
NW10	2021-06-01 02:05:00	412.58	268.5	423	0.6	null	null	225	6.975	21.3625	null	null	null	null	null	null	CON	2.725
NW10	2021-06-01 02:10:00	412.56	255.2	423	0.6	null	null	226	6.975	21.35	null	null	null	null	null	null	CON	2.7063
NW10	2021-06-01 02:15:00	412.53	295.1	423	0.6	null	null	226	6.975	21.35	null	null	null	null	null	null	CON	2.6813
NW10	2021-06-01 02:20:00	412.51	273.4	423	0.6	null	null	227	6.975	21.35	null	null	null	null	null	null	CON	2.6625
NW10	2021-06-01 02:25:00	412.5	281.1	443	0.625	null	null	227	6.975	21.35	null	null	null	null	null	null	CON	2.65
NW10	2021-06-01 02:30:00	412.49	287.4	443	0.625	null	null	228	6.975	21.3375	null	null	null	null	null	null	CON	2.6438
NW10	2021-06-01 02:35:00	412.48	302.8	443	0.625	null	null	228	6.975	21.325	null	null	null	null	null	null	CON	2.6313
NW10	2021-06-01 02:40:00	412.48	304.9	443	0.625	null	null	229	6.975	21.325	null	null	null	null	null	null	CON	2.625
NW10	2021-06-01 02:45:00	412.48	332.9	464	0.65	null	null	229	6.975	21.3125	null	null	null	null	null	null	CON	2.625
NW10	2021-06-01 02:50:00	412.48	327.3	464	0.65	null	null	229	6.975	21.3	null	null	null	null	null	null	CON	2.625
NW10	2021-06-01 02:55:00	412.47	294.4	464	0.65	null	null	230	6.975	21.3	null	null	null	null	null	null	CON	2.6188
NW10	2021-06-01 03:00:00	412.47	309.8	464	0.65	null	null	230	6.975	21.2875	null	null	null	null	null	null	CON	2.6188
NW10	2021-06-01 03:05:00	412.48	324.5	464	0.65	null	null	230	6.975	21.275	null	null	null	null	null	null	CON	2.625
NW10	2021-06-01 03:10:00	412.51	296.5	464	0.65	null	null	230	6.975	21.2625	null	null	null	null	null	null	CON	2.6625
NW10	2021-06-01 03:15:00	412.54	334.3	485	0.675	null	null	231	6.975	21.25	null	null	null	null	null	null	CON	2.6938
NW10	2021-06-01 03:20:00	412.55	334.3	485	0.675	null	null	231	6.95	21.2375	null	null	null	null	null	null	CON	2.7
NW10	2021-06-01 03:25:00	412.55	294.4	464	0.65	null	null	231	6.975	21.2375	null	null	null	null	null	null	CON	2.7
NW10	2021-06-01 03:30:00	412.55	344.1	485	0.675	null	null	231	6.95	21.225	null	null	null	null	null	null	CON	2.7
NW10	2021-06-01 03:35:00	412.55	343.4	464	0.65	null	null	231	6.975	21.2125	null	null	null	null	null	null	CON	2.7
NW10	2021-06-01 03:40:00	412.54	314	464	0.65	null	null	231	6.975	21.1875	null	null	null	null	null	null	CON	2.6875
NW10	2021-06-01 03:45:00	412.53	330.8	464	0.65	null	null	231	6.975	21.1875	null	null	null	null	null	null	CON	2.675
NW10	2021-06-01 03:50:00	412.51	339.2	485	0.675	null	null	231	6.95	21.175	null	null	null	null	null	null	CON	2.6625
NW10	2021-06-01 03:55:00	412.5	325.9	485	0.675	null	null	231	6.975	21.1625	null	null	null	null	null	null	CON	2.65
NW10	2021-06-01 04:00:00	412.48	323.33	464	0.65	null	null	231	6.975	21.15	null	null	null	null	null	null	CON	2.625
NW10	2021-06-01 04:05:00	412.46	326.6	485	0.675	null	null	231	6.95	21.1375	null	null	null	null	null	null	CON	2.6063
NW10	2021-06-01 04:10:00	412.43	349	505	0.7	null	null	231	6.95	21.125	null	null	null	null	null	null	CON	2.5813
