STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW10	2021-12-01 00:00:00	409.85	null	1635	2.075	null	null	0	7.3	15.3125	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:05:00	409.85	null	1635	2.075	null	null	0	7.375	15.2875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:10:00	409.85	null	1635	2.075	null	null	0	7.5	15.275	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:15:00	409.85	null	1635	2.075	null	null	0	7.425	15.25	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:20:00	409.85	null	1635	2.075	null	null	0	7.425	15.225	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:25:00	409.85	null	1635	2.075	null	null	0	7.55	15.2125	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:30:00	409.85	null	1635	2.075	null	null	0	7.625	15.2125	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:35:00	409.85	null	1635	2.075	null	null	0	7.525	15.2	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:40:00	409.85	null	1635	2.075	null	null	0	7.525	15.15	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:45:00	409.85	null	1635	2.075	null	null	0	7.575	15.0875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:50:00	409.85	null	1635	2.075	null	null	0	7.6	15	null	null	null	null	null	null	CON	0
NW10	2021-12-01 00:55:00	409.85	null	1635	2.075	null	null	0	7.6	14.9625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:00:00	409.85	null	1635	2.075	null	null	0	7.6	14.925	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:05:00	409.85	null	1635	2.075	null	null	0	7.6	14.8875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:10:00	409.85	null	1635	2.075	null	null	0	7.625	14.8375	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:15:00	409.85	null	1635	2.075	null	null	0	7.625	14.8125	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:20:00	409.85	null	1635	2.075	null	null	0	7.65	14.8	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:25:00	409.85	null	1635	2.075	null	null	0	7.625	14.7875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:30:00	409.85	null	1635	2.075	null	null	0	7.65	14.775	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:35:00	409.85	null	1635	2.075	null	null	0	7.65	14.7375	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:40:00	409.85	null	1635	2.075	null	null	0	7.625	14.725	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:45:00	409.85	null	1635	2.075	null	null	0	7.675	14.6625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:50:00	409.85	null	1635	2.075	null	null	0	7.7	14.6	null	null	null	null	null	null	CON	0
NW10	2021-12-01 01:55:00	409.85	null	1656	2.1	null	null	0	7.65	14.525	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:00:00	409.85	null	1656	2.1	null	null	0	7.575	14.5	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:05:00	409.85	null	1656	2.1	null	null	0	7.6	14.4625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:10:00	409.85	null	1656	2.1	null	null	0	7.55	14.4625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:15:00	409.85	null	1656	2.1	null	null	0	7.55	14.4625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:20:00	409.85	null	1656	2.1	null	null	0	7.55	14.475	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:25:00	409.85	null	1656	2.1	null	null	0	7.55	14.475	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:30:00	409.85	null	1656	2.1	null	null	0	7.575	14.475	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:35:00	409.85	null	1656	2.1	null	null	0	7.575	14.475	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:40:00	409.85	null	1656	2.1	null	null	0	7.65	14.4375	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:45:00	409.85	null	1656	2.1	null	null	0	7.625	14.425	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:50:00	409.85	null	1656	2.1	null	null	0	7.65	14.35	null	null	null	null	null	null	CON	0
NW10	2021-12-01 02:55:00	409.85	null	1656	2.1	null	null	0	7.575	14.3	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:00:00	409.85	null	1656	2.1	null	null	0	7.55	14.2625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:05:00	409.85	null	1656	2.1	null	null	0	7.5	14.225	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:10:00	409.85	null	1656	2.1	null	null	0	7.5	14.2	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:15:00	409.85	null	1656	2.1	null	null	0	7.525	14.15	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:20:00	409.85	null	1656	2.1	null	null	0	7.475	14.0875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:25:00	409.85	null	1656	2.1	null	null	0	7.45	14.0625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:30:00	409.85	null	1656	2.1	null	null	0	7.475	14.05	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:35:00	409.85	null	1635	2.075	null	null	0	7.475	14.0375	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:40:00	409.85	null	1635	2.075	null	null	0	7.475	14.025	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:45:00	409.85	null	1635	2.075	null	null	0	7.475	14.0125	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:50:00	409.85	null	1635	2.075	null	null	0	7.475	13.9875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 03:55:00	409.85	null	1635	2.075	null	null	0	7.45	13.9625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:00:00	409.85	null	1635	2.075	null	null	0	7.4	13.8875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:05:00	409.85	null	1635	2.075	null	null	0	7.425	13.85	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:10:00	409.85	null	1635	2.075	null	null	0	7.4	13.8125	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:15:00	409.85	null	1635	2.075	null	null	0	7.375	13.775	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:20:00	409.85	null	1635	2.075	null	null	0	7.4	13.7875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:25:00	409.85	null	1635	2.075	null	null	0	7.4	13.775	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:30:00	409.85	null	1635	2.075	null	null	0	7.425	13.775	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:35:00	409.85	null	1635	2.075	null	null	0	7.45	13.7875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:40:00	409.85	null	1635	2.075	null	null	0	7.425	13.7875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:45:00	409.85	null	1635	2.075	null	null	0	7.425	13.7875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:50:00	409.85	null	1635	2.075	null	null	0	7.4	13.775	null	null	null	null	null	null	CON	0
NW10	2021-12-01 04:55:00	409.85	null	1656	2.1	null	null	0	7.45	13.7875	null	null	null	null	null	null	CON	0
NW10	2021-12-01 05:00:00	409.85	null	1656	2.1	null	null	0	7.45	13.8125	null	null	null	null	null	null	CON	0
NW10	2021-12-01 05:05:00	409.85	null	1656	2.1	null	null	0	7.475	13.8375	null	null	null	null	null	null	CON	0
NW10	2021-12-01 05:10:00	409.85	null	1656	2.1	null	null	0	7.475	13.85	null	null	null	null	null	null	CON	0
NW10	2021-12-01 05:15:00	409.85	null	1656	2.1	null	null	0	7.475	13.8625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 05:20:00	409.85	null	1656	2.1	null	null	0	7.475	13.8625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 05:25:00	409.85	null	1656	2.1	null	null	0	7.475	13.8625	null	null	null	null	null	null	CON	0
NW10	2021-12-01 05:30:00	409.85	null	1656	2.1	null	null	0	7.475	13.8625	null	null	null	null	null	null	CON	0
