STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW07	2021-03-01 00:00:00	830.62	null	916	1.2	null	null	0	null	14.925	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:05:00	830.62	null	916	1.2	null	null	0	null	14.888	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:10:00	830.62	null	916	1.2	null	null	0	null	14.838	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:15:00	830.62	null	916	1.2	null	null	0	null	14.775	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:20:00	830.62	null	916	1.2	null	null	0	null	14.713	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:25:00	830.62	null	916	1.2	null	null	0	null	14.688	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:30:00	830.62	null	916	1.2	null	null	0	null	14.713	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:35:00	830.62	null	916	1.2	null	null	0	null	14.688	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:40:00	830.62	null	916	1.2	null	null	0	null	14.638	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:45:00	830.62	null	916	1.2	null	null	0	null	14.6	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:50:00	830.62	null	916	1.2	null	null	0	null	14.55	null	null	null	null	null	null	CON	0
NW07	2021-03-01 00:55:00	830.62	null	916	1.2	null	null	0	null	14.513	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:00:00	830.62	null	916	1.2	null	null	0	null	14.45	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:05:00	830.62	null	916	1.2	null	null	0	null	14.413	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:10:00	830.62	null	916	1.2	null	null	0	null	14.375	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:15:00	830.62	null	916	1.2	null	null	0	null	14.35	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:20:00	830.62	null	916	1.2	null	null	0	null	14.325	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:25:00	830.62	null	916	1.2	null	null	0	null	14.288	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:30:00	830.62	null	916	1.2	null	null	0	null	14.313	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:35:00	830.62	null	916	1.2	null	null	0	null	14.288	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:40:00	830.62	null	916	1.2	null	null	0	null	14.263	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:45:00	830.62	null	916	1.2	null	null	0	null	14.213	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:50:00	830.62	null	916	1.2	null	null	0	null	14.15	null	null	null	null	null	null	CON	0
NW07	2021-03-01 01:55:00	830.62	null	916	1.2	null	null	0	null	14.1	null	null	null	null	null	null	CON	0
NW07	2021-03-01 02:00:00	830.62	null	916	1.2	null	null	0	null	14.063	null	null	null	null	null	null	CON	0
NW07	2021-03-01 02:05:00	830.62	null	916	1.2	null	null	0	null	14	null	null	null	null	null	null	CON	0
NW07	2021-03-01 02:10:00	830.62	null	916	1.2	null	null	0	null	13.95	null	null	null	null	null	null	CON	0
NW07	2021-03-01 02:15:00	830.62	null	916	1.2	null	null	0	null	13.938	null	null	null	null	null	null	CON	0
NW07	2021-03-01 02:20:00	830.62	null	916	1.2	null	null	0	null	13.925	null	null	null	null	null	null	CON	0
NW07	2021-03-01 02:25:00	830.62	null	916	1.2	null	null	0	null	13.95	null	null	null	null	null	null	CON	0
NW07	2021-03-01 02:30:00	830.62	null	916	1.2	null	null	0	null	14	null	null	null	null	null	null	CON	0
