STA_NO	INFO_DATE	H	TBD	TBDCAL	SS	TDS	ORP	EC	PH	CS	CHA	DOD	DOQ	DC	MachThe	INC	TBSTS   HL
NW07	2020-08-01 00:00:00	830.62	null	null	0	null	null	0	null	22.188	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:05:00	830.62	null	null	0	null	null	0	null	22.15	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:10:00	830.62	null	null	0	null	null	0	null	21.988	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:15:00	830.62	null	null	0	null	null	0	null	22.013	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:20:00	830.62	null	null	0	null	null	0	null	22.063	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:25:00	830.62	null	null	0	null	null	0	null	21.963	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:30:00	830.62	null	null	0	null	null	0	null	22.038	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:35:00	830.62	null	null	0	null	null	0	null	22.088	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:40:00	830.62	null	null	0	null	null	0	null	22.088	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:45:00	830.62	null	null	0	null	null	0	null	22.05	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:50:00	830.62	null	null	0	null	null	0	null	21.938	null	null	null	null	null	null	CON	0
NW07	2020-08-01 00:55:00	830.62	null	null	0	null	null	0	null	21.863	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:00:00	830.62	null	null	0	null	null	0	null	21.85	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:05:00	830.62	null	null	0	null	null	0	null	21.838	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:10:00	830.62	null	null	0	null	null	0	null	21.75	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:15:00	830.62	null	null	0	null	null	0	null	21.713	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:20:00	830.62	null	null	0	null	null	0	null	21.713	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:25:00	830.62	null	null	0	null	null	0	null	21.688	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:30:00	830.62	null	null	0	null	null	0	null	21.5	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:35:00	830.62	null	null	0	null	null	0	null	21.488	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:40:00	830.62	null	null	0	null	null	0	null	21.6	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:45:00	830.62	null	null	0	null	null	0	null	21.6	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:50:00	830.62	null	null	0	null	null	0	null	21.575	null	null	null	null	null	null	CON	0
NW07	2020-08-01 01:55:00	830.62	null	null	0	null	null	0	null	21.525	null	null	null	null	null	null	CON	0
NW07	2020-08-01 02:00:00	830.62	null	null	0	null	null	0	null	21.388	null	null	null	null	null	null	CON	0
NW07	2020-08-01 02:05:00	830.62	null	null	0	null	null	0	null	21.388	null	null	null	null	null	null	CON	0
NW07	2020-08-01 02:10:00	830.62	null	null	0	null	null	0	null	21.388	null	null	null	null	null	null	CON	0
NW07	2020-08-01 02:15:00	830.62	null	null	0	null	null	0	null	21.325	null	null	null	null	null	null	CON	0
