,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Name,LAT,LON
YouBike2.0_捷運科技大樓站,YouBike2.0_復興南路二段273號前,YouBike2.0_國北教大實小東側門,YouBike2.0_和平公園東側,YouBike2.0_辛亥復興路口西北側,YouBike2.0_復興南路二段280號前,YouBike2.0_復興南路二段340巷口,YouBike2.0_新生南路三段52號前,YouBike2.0_新生南路三段66號前,YouBike2.0_新生南路三段82號前,YouBike2.0_羅斯福路三段333巷9號旁,YouBike2.0_辛亥路一段30號前,YouBike2.0_和平復興路口西北側,YouBike2.0_羅斯福路三段311號前,YouBike2.0_大安運動中心停車場,YouBike2.0_羅斯福路三段245號前,YouBike2.0_羅斯福路三段269巷5號前,YouBike2.0_溫州公園,YouBike2.0_和平臥龍街口,YouBike2.0_溫州停車場,YouBike2.0_銘傳國小側門,YouBike2.0_捷運公館站(2號出口),YouBike2.0_第二學生活動中心,YouBike2.0_臺灣科技大學正門,YouBike2.0_臺灣科技大學側門,YouBike2.0_公館公園,YouBike2.0_臺灣科技大學後門,YouBike2.0_臺大醫學院附設癌醫中心,YouBike2.0_臺大環研大樓,YouBike2.0_臺大永齡生醫工程館,YouBike2.0_臺大男七舍前,YouBike2.0_臺大男一舍前,YouBike2.0_臺大男六舍前,YouBike2.0_臺大動物醫院前,YouBike2.0_臺大土木研究大樓前,YouBike2.0_臺大萬才館前,YouBike2.0_臺大國青大樓宿舍前,YouBike2.0_臺大社科院圖書館前,YouBike2.0_臺大法人語言訓練中心前,YouBike2.0_臺大綜合體育館停車場前,YouBike2.0_辛亥新生路口東南側,YouBike2.0_基隆長興路口東側,YouBike2.0_國北教大側門南側,YouBike2.0_和平實小東北側,YouBike2.0_大安區健康服務中心,YouBike2.0_辛亥泰順街口,YouBike2.0_芳和國中,YouBike2.0_辛亥基隆路口,YouBike2.0_臥龍樂業街口,YouBike2.0_臥龍公園,YouBike2.0_嘉興公園,YouBike2.0_捷運麟光站(2號出口),YouBike2.0_捷運六張犁站,YouBike2.0_喬治工商,YouBike2.0_法治公園,YouBike2.0_捷運臺電大樓站(2號出口),YouBike2.0_和平泰順街口,YouBike2.0_臺灣師範大學(圖書館),YouBike2.0_捷運古亭站(6號出口),YouBike2.0_捷運古亭站(5號出口),YouBike2.0_臺北市立圖書館(總館),YouBike2.0_新生和平路口東北側,YouBike2.0_建國和平路口西北側,YouBike2.0_金華公園,YouBike2.0_捷運東門站(3號出口),YouBike2.0_金甌女中,YouBike2.0_金杭公園,YouBike2.0_愛國金山路口,YouBike2.0_劍潭抽水站,YouBike2.0_通河東街大南路口,YouBike2.0_福港街停車場,YouBike2.0_百齡國小,YouBike2.0_雨聲街165巷口,YouBike2.0_天和公園,YouBike2.0_中山天母路口,YouBike2.0_天母運動公園,YouBike2.0_臺北市立大學(天母校區),YouBike2.0_忠誠路二段53巷,YouBike2.0_天母國中,YouBike2.0_天母北天玉街口,YouBike2.0_蘭興公園,YouBike2.0_明勝公園,YouBike2.0_劍潭海外青年活動中心,YouBike2.0_忠誠路一段173巷口,YouBike2.0_雨農國小,YouBike2.0_忠誠公園,YouBike2.0_芝山抽水站,YouBike2.0_至誠路一段305巷口,YouBike2.0_華齡公園,YouBike2.0_前港公園(福德宮),YouBike2.0_華齡街185巷口,YouBike2.0_前港公園(前港街),YouBike2.0_百齡高中,YouBike2.0_捷運芝山站(2號出口),YouBike2.0_臺灣戲曲中心,YouBike2.0_捷運劍潭站(2號出口),YouBike2.0_劍潭基河路口,YouBike2.0_志成公園,YouBike2.0_福林國小,YouBike2.0_中山中正路口,YouBike2.0_士林運動中心,YouBike2.0_陽明高中,YouBike2.0_兒童新樂園,YouBike2.0_臺北市立天文館,YouBike2.0_華聲公園,YouBike2.0_福林公園,YouBike2.0_捷運士林站(2號出口),YouBike2.0_銘傳大學,YouBike2.0_士林高商,YouBike2.0_蘭雅公園,YouBike2.0_聯合醫院陽明院區,YouBike2.0_捷運芝山站(1號出口),YouBike2.0_至誠公園,YouBike2.0_士林3號廣場,YouBike2.0_台北花木批發市場,YouBike2.0_捷運萬隆站(4號出口),YouBike2.0_捷運萬隆站(1號出口),YouBike2.0_萬和二號公園,YouBike2.0_捷運萬隆站(2號出口),YouBike2.0_景仁公園,YouBike2.0_捷運景美站(2號出口),YouBike2.0_羅斯福景隆街口,YouBike2.0_興福國中,YouBike2.0_興隆路2段203巷,YouBike2.0_景美運動公園,YouBike2.0_臺北自來水事業處,YouBike2.0_汀州思源街口東南側,YouBike2.0_捷運公館站(1號出口),YouBike2.0_捷運公館站(4號出口),YouBike2.0_捷運古亭站(9號出口),YouBike2.0_捷運古亭站(2號出口),YouBike2.0_捷運臺電大樓站(1號出口),YouBike2.0_客家文化主題公園,YouBike2.0_河堤國小,YouBike2.0_紀州庵,YouBike2.0_捷運臺電大樓站(5號出口),YouBike2.0_捷運臺電大樓站(4號出口),YouBike2.0_羅斯福三段金門街口,YouBike2.0_牯嶺公園,YouBike2.0_捷運古亭站(8號出口),YouBike2.0_捷運古亭站(7號出口),YouBike2.0_南昌公園,YouBike2.0_和平重慶路口,YouBike2.0_孫立人將軍官邸,YouBike2.0_羅斯福路二段6巷口,YouBike2.0_金華杭州南路口,YouBike2.0_捷運中正紀念堂站(3號出口),YouBike2.0_捷運中正紀念堂站(4號出口),YouBike2.0_重慶南海路口西南側,YouBike2.0_通北街65巷口,YouBike2.0_圓山風景區,YouBike2.0_樂群二堤頂大道口,YouBike2.0_劍潭社區,YouBike2.0_培英公園,YouBike2.0_樂群二明水路口,YouBike2.0_北安大直街口,YouBike2.0_捷運劍南路站(2號出口),YouBike2.0_樂群二敬業三路口,YouBike2.0_樂群二敬業四路口,YouBike2.0_捷運大直站(3號出口),YouBike2.0_文湖街21巷118弄口,YouBike2.0_北勢湖環保公園,YouBike2.0_洲子一號公園,YouBike2.0_西康公園,YouBike2.0_文湖國小,YouBike2.0_承德路七段304巷口,YouBike2.0_洲美運動公園,YouBike2.0_榮華二明德路口,YouBike2.0_捷運明德站(1號出口),YouBike2.0_文林建民路口,YouBike2.0_永欣綠地,YouBike2.0_關渡宮,YouBike2.0_關渡自然公園,YouBike2.0_關渡醫院,YouBike2.0_捷運忠義站(1號出口),YouBike2.0_捷運關渡站(1號出口),YouBike2.0_捷運關渡站(2號出口),YouBike2.0_中央北路四段540巷口,YouBike2.0_大度立德路口,YouBike2.0_捷運復興崗站(1號出口),YouBike2.0_捷運復興崗站旅客服務中心,YouBike2.0_豐年公園,YouBike2.0_國防大學政治作戰學院,YouBike2.0_秀山區民活動中心,YouBike2.0_大業大同街口,YouBike2.0_捷運新北投站,YouBike2.0_捷運北投站,YouBike2.0_捷運奇岩站(三合街),YouBike2.0_八仙里辦公處,YouBike2.0_清江國小,YouBike2.0_大業路300巷口,YouBike2.0_立農公園,YouBike2.0_北投奇岩長青樂活大樓,YouBike2.0_捷運唭哩岸站(2號出口),YouBike2.0_北投運動中心,YouBike2.0_陽明大學,YouBike2.0_捷運石牌站(2號出口),YouBike2.0_台北護理大學,YouBike2.0_捷運石牌站(1號出口),YouBike2.0_振興醫院,YouBike2.0_石牌國小,YouBike2.0_振興公園,YouBike2.0_立農國小,YouBike2.0_承德路七段280巷口,YouBike2.0_石牌區民活動中心,YouBike2.0_榮富公園,YouBike2.0_立功立德路口,YouBike2.0_中央北路四段30巷口,YouBike2.0_黎忠區民活動中心,YouBike2.0_基隆路二段159巷口,YouBike2.0_臺大水源舍區A棟,YouBike2.0_臺大卓越研究大樓,YouBike2.0_臺大水源修齊會館,YouBike2.0_臺大檔案展示館,YouBike2.0_臺大水源舍區B棟,YouBike2.0_臺大男八舍東側,YouBike2.0_臺大仰萃樓東南側,YouBike2.0_臺大農業陳列館北側,YouBike2.0_臺大管理學院二館北側,YouBike2.0_臺大土木系館,YouBike2.0_臺大大一女舍北側,YouBike2.0_臺大女九舍西南側,YouBike2.0_臺大小福樓東側,YouBike2.0_臺大立體機車停車場,YouBike2.0_臺大工綜館南側,YouBike2.0_臺大天文數學館南側,YouBike2.0_臺大心理系館南側,YouBike2.0_臺大樂學館東側,YouBike2.0_臺大農化新館西側,YouBike2.0_臺大五號館西側,YouBike2.0_臺大舊體育館西側,YouBike2.0_臺大共同教室北側,YouBike2.0_臺大共同教室東南側,YouBike2.0_臺大鹿鳴堂東側,YouBike2.0_臺大公館停車場西北側,YouBike2.0_臺大第二行政大樓南側,YouBike2.0_臺大明達館機車停車場,YouBike2.0_臺大二號館,YouBike2.0_臺大凝態館南側,YouBike2.0_臺大社科院西側,YouBike2.0_臺大社會系館南側,YouBike2.0_臺大思亮館東南側,YouBike2.0_臺大椰林小舖,YouBike2.0_臺大計資中心南側,YouBike2.0_臺大原分所北側,YouBike2.0_臺大校史館南側,YouBike2.0_臺大生命科學館西北側,YouBike2.0_臺大第一活動中心西南側,YouBike2.0_臺大博理館西側,YouBike2.0_臺大博雅館西側,YouBike2.0_臺大森林館北側,YouBike2.0_臺大一號館,YouBike2.0_臺大小小福西南側,YouBike2.0_臺大教研館北側,YouBike2.0_臺大四號館東北側,YouBike2.0_臺大新生教室南側,YouBike2.0_臺大鄭江樓北側,YouBike2.0_臺大電機二館東南側,YouBike2.0_臺大圖資系館北側,YouBike2.0_臺大總圖書館西南側,YouBike2.0_臺大黑森林西側,YouBike2.0_臺大獸醫館南側,YouBike2.0_臺大新體育館東南側,,,
25.02605,25.02565,25.02429,25.02351,25.02153,25.02429,25.02253,25.02112,25.01976,25.01894,25.01757,25.01986,25.02543,25.01717,25.020348,25.01927,25.01913,25.01895,25.024461,25.02093,25.01385,25.01491,25.01244,25.01451,25.01295,25.01137,25.01182,25.01426,25.01234,25.0136,25.01537,25.01637,25.01664,25.01576,25.01787,25.02032,25.02076,25.02101,25.02104,25.0222,25.02218,25.01727,25.022864,25.021641,25.021469,25.02193,25.0189,25.0187,25.01856,25.01623,25.021,25.0181,25.02397,25.02705,25.02694,25.02021,25.02621,25.0266,25.0276,25.02715,25.02895,25.02657,25.02606,25.02984,25.03383,25.03519,25.03325,25.03164,25.08128,25.08914,25.08695,25.08521,25.10277,25.12001,25.11856,25.11633,25.11356,25.11127,25.11811,25.12011,25.11184,25.08009,25.07994,25.10813,25.10564,25.10399,25.10155,25.10186,25.08302,25.08671,25.08828,25.0848,25.08736,25.10364,25.10208,25.08288,25.08403,25.09667,25.09896,25.09651,25.08911,25.09164,25.09631,25.09598,25.09619,25.09419,25.09343,25.08771,25.09435,25.10991,25.10455,25.10225,25.10143,25.10459,25.00402,25.0027,25.00115,25.00154,25.00144,24.99621,24.99366,24.99898,25.00465,25.00346,25.00219,25.013741,25.014697,25.014529,25.015069,25.02694,25.0255,25.0197,25.02069,25.02277,25.02092,25.02075,25.02102,25.02345,25.02338,25.02701,25.02805,25.02698,25.02723,25.02933,25.02923,25.031,25.03239,25.03376,25.03124,25.08251,25.07805,25.0803,25.08524,25.08258,25.08009,25.08474,25.08401,25.07985,25.07976,25.07923,25.09122,25.08378,25.07977,25.08284,25.08637,25.1168,25.10981,25.11357,25.10896,25.10788,25.12416,25.11739,25.11884,25.1203,25.13149,25.12397,25.12618,25.12796,25.1231,25.1378,25.13666,25.13475,25.13776,25.14582,25.13691,25.13733,25.13187,25.12634,25.12297,25.12725,25.12814,25.11798,25.12666,25.12087,25.11666,25.11912,25.11451,25.11804,25.11593,25.11753,25.1144,25.11865,25.11978,25.11587,25.11093,25.1137,25.12501,25.13539,25.02035,25.02561,25.01493,25.01466,25.01411,25.01391,25.01525,25.01729,25.01408,25.01839,25.01355,25.01761,25.01547,25.01937,25.01846,25.01616,25.01857,25.02108,25.01941,25.01793,25.01627,25.01666,25.0198,25.01595,25.01566,25.01511,25.01345,25.01603,25.01754,25.01699,25.02157,25.02053,25.01987,25.02074,25.01561,25.02036,25.01881,25.01751,25.01548,25.01761,25.01922,25.0189,25.01704,25.01698,25.01539,25.01337,25.01703,25.0196,25.019,25.01857,25.01804,25.0169,25.01995,25.01791,25.02112,,,
121.5436,121.54357,121.54124,121.54282,121.54299,121.54328,121.54326,121.53407,121.53384,121.53361,121.53271,121.52982,121.54332,121.53202,121.546446,121.52989,121.53079,121.53156,121.546705,121.5331,121.53549,121.53438,121.53661,121.54142,121.53973,121.54062,121.54165,121.54382,121.54503,121.54656,121.54698,121.54535,121.5452,121.54291,121.5476,121.54497,121.54432,121.54284,121.54081,121.53626,121.53474,121.54471,121.546622,121.54704,121.544069,121.53165,121.55013,121.54757,121.55558,121.55037,121.55211,121.55929,121.55266,121.55551,121.55325,121.52942,121.53171,121.52973,121.52217,121.52293,121.5379,121.53515,121.53738,121.53107,121.52815,121.5245,121.52436,121.52661,121.51784,121.51542,121.51901,121.51918,121.53357,121.53342,121.52964,121.53414,121.53718,121.53244,121.53875,121.52652,121.52589,121.51895,121.52426,121.5304,121.52916,121.52593,121.52832,121.53083,121.52069,121.52096,121.51985,121.52125,121.52272,121.52219,121.51979,121.52455,121.5249,121.53206,121.53025,121.52753,121.52154,121.51706,121.51449,121.51776,121.5223,121.52833,121.52642,121.52677,121.51702,121.53039,121.53195,121.52286,121.53585,121.52417,121.54074,121.53861,121.53916,121.5364,121.53983,121.54043,121.54124,121.5403,121.54916,121.54709,121.54454,121.53068,121.531908,121.534374,121.533828,121.52224,121.52346,121.529,121.52456,121.52289,121.52049,121.52771,121.52751,121.52498,121.51889,121.52164,121.52155,121.52081,121.51659,121.51854,121.52058,121.52211,121.51866,121.51772,121.51459,121.54004,121.5295,121.56251,121.53748,121.54462,121.55226,121.54968,121.55535,121.55609,121.55813,121.5473,121.55961,121.56208,121.56454,121.56449,121.56088,121.5048,121.49886,121.52255,121.51936,121.51457,121.52607,121.46288,121.46912,121.4665,121.47365,121.46712,121.46737,121.46782,121.47092,121.4863,121.48159,121.49613,121.49345,121.49303,121.49987,121.50339,121.499,121.50099,121.50158,121.50676,121.49782,121.50342,121.50373,121.50523,121.50962,121.51223,121.51567,121.51751,121.51435,121.52186,121.51307,121.5235,121.50422,121.50576,121.51382,121.52437,121.47158,121.478,121.55769,121.55409,121.53044,121.52917,121.52997,121.52895,121.53009,121.54531,121.53759,121.53404,121.53673,121.53844,121.53436,121.53902,121.5376,121.54251,121.54059,121.53783,121.5404,121.53585,121.53535,121.53718,121.53583,121.53791,121.53786,121.53786,121.53798,121.53635,121.54398,121.53574,121.53633,121.54145,121.54175,121.53906,121.53583,121.53992,121.53868,121.53569,121.53825,121.53995,121.54195,121.536,121.53888,121.53455,121.53686,121.53909,121.53781,121.53846,121.54305,121.54247,121.53928,121.54031,121.54347,121.54242,121.53591,,,
